image_stem,seed,edit_count,families,total_refined_area_ratio,min_visible_change_ratio,mean_gray_difference,status
641,0,1,A_small_low_contrast,0.00226318359375,0.9344758064516129,6.5652642934196335,PASS
642,0,3,"A_small_low_contrast,D_boundary_evolution,D_boundary_evolution",0.023291015625,0.9532237673830595,21.53052018425744,PASS
645,0,3,"A_small_low_contrast,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.0067724609375000005,0.8964194373401535,23.375175657399552,PASS
65,0,3,"A_small_low_contrast,D_boundary_evolution,A_small_low_contrast",0.0189794921875,0.945480631276901,17.098184118802948,PASS
650,0,1,C_crack_like_structural_evolution,0.003173828125,1.0,36.67794769230769,PASS
652,0,1,C_crack_like_structural_evolution,0.0025537109375,1.0,26.864543021032503,PASS
653,0,3,"B_diffuse_texture,B_diffuse_texture,B_diffuse_texture",0.4227197265625,0.9756170649002445,43.130502273469496,PASS
654,0,3,"C_crack_like_structural_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.0077978515625,0.8995726495726496,22.508514261052103,PASS
655,0,1,A_small_low_contrast,0.0026025390625,0.9126712328767124,8.318011257035637,PASS
656,0,1,B_diffuse_texture,0.07642333984375,0.9644749815134336,9.410248219020536,PASS
658,0,3,"D_boundary_evolution,A_small_low_contrast,B_diffuse_texture",0.0507958984375,0.8242990654205608,16.234742063809836,PASS
659,0,3,"C_crack_like_structural_evolution,A_small_low_contrast,B_diffuse_texture",0.07327636718750001,0.9380434423248587,13.45303997220257,PASS
66,0,3,"C_crack_like_structural_evolution,B_diffuse_texture,A_small_low_contrast",0.1580419921875,0.8824721377912867,17.988868596133216,PASS
661,0,2,"D_boundary_evolution,C_crack_like_structural_evolution",0.0117041015625,1.0,28.213573480526033,PASS
663,0,1,D_boundary_evolution,0.0123193359375,0.998812351543943,27.19458838684106,PASS
665,0,2,"D_boundary_evolution,B_diffuse_texture",0.034045410156250004,0.9742650266073454,24.618760487291745,PASS
666,0,3,"D_boundary_evolution,D_boundary_evolution,B_diffuse_texture",0.03787109375,0.9880004752287038,42.80687397611172,PASS
667,0,2,"A_small_low_contrast,A_small_low_contrast",0.00331298828125,0.9536862003780718,7.94311113769181,PASS
67,0,1,B_diffuse_texture,0.11212890625,0.9983913742880745,91.31812894095106,PASS
670,0,1,C_crack_like_structural_evolution,0.00240966796875,1.0,29.83685410334346,PASS
672,0,2,"C_crack_like_structural_evolution,D_boundary_evolution",0.015437011718750001,1.0,31.723136215946557,PASS
674,0,1,B_diffuse_texture,0.07433349609375,0.9368884239030094,47.82364272342103,PASS
675,0,3,"A_small_low_contrast,B_diffuse_texture,A_small_low_contrast",0.14608642578125,0.9440905874026894,8.477431373441195,PASS
676,0,2,"A_small_low_contrast,A_small_low_contrast",0.0046240234374999994,0.8785769528228925,7.494167843472449,PASS
678,0,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.011350097656249999,0.9620841487279843,27.45526487076833,PASS
679,0,3,"B_diffuse_texture,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.16999023437500002,0.9553531137184116,29.479404010941565,PASS
68,0,3,"D_boundary_evolution,A_small_low_contrast,B_diffuse_texture",0.112294921875,0.8578982154659617,36.21756156327074,PASS
682,0,1,A_small_low_contrast,0.0029150390625,0.9461172741679873,6.375209380234506,PASS
683,0,1,A_small_low_contrast,0.0009765625,0.8968609865470852,8.040000000000001,PASS
685,0,3,"D_boundary_evolution,D_boundary_evolution,D_boundary_evolution",0.02923095703125,0.9833409056489475,32.655628146162066,PASS
688,0,3,"D_boundary_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.016259765625,0.9740791268758526,20.65500018839398,PASS
689,0,2,"B_diffuse_texture,B_diffuse_texture",0.19336181640625,0.9653195876288659,24.300404827485593,PASS
69,0,2,"D_boundary_evolution,D_boundary_evolution",0.01915771484375,0.9998233215547703,35.927248078201615,PASS
690,0,2,"C_crack_like_structural_evolution,D_boundary_evolution",0.00838623046875,1.0,36.13660289210233,PASS
694,0,2,"B_diffuse_texture,D_boundary_evolution",0.1033447265625,0.9937625074719962,45.43231526530359,PASS
695,0,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.00447509765625,0.9990900818926297,21.321046033604695,PASS
696,0,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,B_diffuse_texture",0.03840576171875,0.95647143890094,36.81360630265408,PASS
697,0,2,"B_diffuse_texture,D_boundary_evolution",0.0495166015625,0.9488352745424293,47.73635090026397,PASS
698,0,3,"A_small_low_contrast,A_small_low_contrast,A_small_low_contrast",0.00644287109375,0.9249706916764361,8.074632574139462,PASS
699,0,1,D_boundary_evolution,0.0076318359375,0.9968112244897959,26.479563659628916,PASS
7,0,2,"A_small_low_contrast,A_small_low_contrast",0.0022021484375,0.7945670628183361,6.1414539761313955,PASS
701,0,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.09356689453125,0.9725352854434379,35.1745079460932,PASS
702,0,3,"A_small_low_contrast,C_crack_like_structural_evolution,B_diffuse_texture",0.12904296875,0.9710144927536232,37.86642307468097,PASS
705,0,3,"B_diffuse_texture,C_crack_like_structural_evolution,A_small_low_contrast",0.102001953125,0.9130794701986755,25.182066364261328,PASS
707,0,2,"B_diffuse_texture,D_boundary_evolution",0.08869384765625,0.9112163361941403,18.95292250969092,PASS
708,0,3,"B_diffuse_texture,D_boundary_evolution,B_diffuse_texture",0.19731689453124998,0.9762956770957726,26.536452504126107,PASS
71,0,1,C_crack_like_structural_evolution,0.00380859375,1.0,38.26249423076923,PASS
710,0,3,"A_small_low_contrast,C_crack_like_structural_evolution,A_small_low_contrast",0.005517578125,0.8217821782178217,12.169745169225196,PASS
711,0,1,A_small_low_contrast,0.0022705078125,0.9432048681541582,8.373302150537635,PASS
712,0,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.099443359375,0.9749969418960245,37.97316123296059,PASS
714,0,3,"B_diffuse_texture,C_crack_like_structural_evolution,B_diffuse_texture",0.24087890625,0.9826913120741041,36.4663462015698,PASS
715,0,1,C_crack_like_structural_evolution,0.00323974609375,1.0,36.565142426526,PASS
716,0,2,"B_diffuse_texture,D_boundary_evolution",0.1691259765625,0.9857908362935758,19.39607799323337,PASS
717,0,3,"A_small_low_contrast,A_small_low_contrast,B_diffuse_texture",0.15806884765624998,0.8780487804878049,8.938723426176892,PASS
719,0,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.00535888671875,0.9293532338308458,22.743538330783323,PASS
72,0,1,C_crack_like_structural_evolution,0.0028125,1.0,41.145020833333334,PASS
721,0,3,"C_crack_like_structural_evolution,B_diffuse_texture,A_small_low_contrast",0.1562158203125,0.8814390842191333,19.610947553642934,PASS
724,0,1,A_small_low_contrast,0.002275390625,0.8480436760691538,6.231759656652358,PASS
726,0,1,B_diffuse_texture,0.16449462890625,0.9918884701448593,56.3836359440165,PASS
727,0,1,D_boundary_evolution,0.0091943359375,0.9962962962962963,22.854705788635155,PASS
728,0,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.14629150390624998,0.9568424995521392,21.244590385620647,PASS
73,0,1,C_crack_like_structural_evolution,0.0047900390625,0.999490575649516,26.237850152905196,PASS
731,0,3,"C_crack_like_structural_evolution,B_diffuse_texture,A_small_low_contrast",0.14156494140624998,0.9205526770293609,16.108278544960747,PASS
732,0,3,"A_small_low_contrast,A_small_low_contrast,B_diffuse_texture",0.041662597656249994,0.9618959107806692,9.008178500289626,PASS
733,0,2,"D_boundary_evolution,A_small_low_contrast",0.010170898437500001,0.9442970822281167,20.71807744846501,PASS
734,0,3,"B_diffuse_texture,B_diffuse_texture,B_diffuse_texture",0.0805322265625,0.9311770590196732,38.827741811172935,PASS
735,0,3,"A_small_low_contrast,C_crack_like_structural_evolution,B_diffuse_texture",0.124638671875,0.7678244972577697,26.857197859775912,PASS
737,0,2,"B_diffuse_texture,A_small_low_contrast",0.107705078125,0.9608435062359526,18.711150416398233,PASS
740,0,3,"A_small_low_contrast,C_crack_like_structural_evolution,B_diffuse_texture",0.16368408203124998,0.9516837481698389,23.592988251772827,PASS
741,0,1,A_small_low_contrast,0.00213623046875,0.9521218715995647,6.84,PASS
742,0,2,"D_boundary_evolution,A_small_low_contrast",0.010344238281250001,0.9557109557109557,15.321480548097798,PASS
744,0,2,"A_small_low_contrast,B_diffuse_texture",0.0465966796875,0.8505203405865658,7.081397388507344,PASS
745,0,1,B_diffuse_texture,0.02186767578125,0.985043440008798,9.170927765993078,PASS
746,0,3,"C_crack_like_structural_evolution,B_diffuse_texture,B_diffuse_texture",0.28989013671875,0.9501350631938009,20.841700893345692,PASS
747,0,2,"A_small_low_contrast,B_diffuse_texture",0.125595703125,0.9051896207584831,26.016105946816964,PASS
748,0,2,"B_diffuse_texture,A_small_low_contrast",0.13496826171874998,0.9558941459502807,27.075428293285025,PASS
75,0,1,B_diffuse_texture,0.0445947265625,0.9551848559326466,10.00547465235958,PASS
751,0,2,"A_small_low_contrast,B_diffuse_texture",0.15586181640625002,0.955585464333782,26.805802415154165,PASS
754,0,2,"B_diffuse_texture,A_small_low_contrast",0.12427490234375,0.8136792452830188,23.380174835057723,PASS
755,0,3,"A_small_low_contrast,B_diffuse_texture,B_diffuse_texture",0.19499267578125,0.8604651162790697,9.133364251251093,PASS
756,0,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.01453857421875,0.9049474094273471,23.166908006328583,PASS
758,0,2,"D_boundary_evolution,C_crack_like_structural_evolution",0.0141357421875,1.0,32.85474915399074,PASS
76,0,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.00322265625,0.8360433604336044,15.600448786285218,PASS
760,0,3,"D_boundary_evolution,B_diffuse_texture,C_crack_like_structural_evolution",0.034990234375,0.9700832908380078,26.282201832191433,PASS
761,0,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.09283203125,0.9859158751696065,37.264366054111676,PASS
762,0,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.003623046875,0.8673469387755102,16.548493736789297,PASS
763,0,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.0048974609375,1.0,33.09476048717216,PASS
764,0,3,"D_boundary_evolution,B_diffuse_texture,A_small_low_contrast",0.10124755859375,0.870561282932417,27.524476139626497,PASS
765,0,3,"B_diffuse_texture,A_small_low_contrast,A_small_low_contrast",0.13687744140625002,0.8646329837940896,7.894797696682223,PASS
766,0,1,B_diffuse_texture,0.07918212890625,0.9887205438526964,79.46561150679862,PASS
769,0,3,"C_crack_like_structural_evolution,A_small_low_contrast,D_boundary_evolution",0.01360595703125,0.8820861678004536,25.759666040072435,PASS
770,0,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.06310791015625,0.9756107491856677,23.676803950774705,PASS
771,0,3,"A_small_low_contrast,B_diffuse_texture,B_diffuse_texture",0.1006298828125,0.9590163934426229,35.69649251325516,PASS
772,0,3,"A_small_low_contrast,C_crack_like_structural_evolution,D_boundary_evolution",0.013081054687500001,0.9713261648745519,22.209793513074306,PASS
774,0,3,"A_small_low_contrast,C_crack_like_structural_evolution,A_small_low_contrast",0.00530029296875,0.8798479087452471,15.253329385520843,PASS
777,0,3,"A_small_low_contrast,A_small_low_contrast,D_boundary_evolution",0.0125537109375,0.8851894374282434,16.16224700557395,PASS
779,0,1,A_small_low_contrast,0.0029541015625,0.8825674690007294,7.246280991735539,PASS
780,0,3,"B_diffuse_texture,A_small_low_contrast,C_crack_like_structural_evolution",0.0432958984375,0.9152892561983471,24.864429311190985,PASS
782,0,1,A_small_low_contrast,0.00099853515625,0.9951338199513382,7.633251833740837,PASS
784,0,3,"A_small_low_contrast,B_diffuse_texture,A_small_low_contrast",0.0207958984375,0.8732142857142857,7.9743756040142975,PASS
786,0,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.005708007812500001,0.9539951573849879,18.258197164503308,PASS
787,0,2,"D_boundary_evolution,A_small_low_contrast",0.012324218750000001,0.8787878787878788,14.719473579576551,PASS
788,0,3,"C_crack_like_structural_evolution,D_boundary_evolution,A_small_low_contrast",0.01382080078125,0.8410596026490066,24.236749964616724,PASS
789,0,3,"A_small_low_contrast,C_crack_like_structural_evolution,A_small_low_contrast",0.00410400390625,0.9561752988047809,15.415042119815668,PASS
79,0,1,A_small_low_contrast,0.0015966796875,0.8755020080321285,7.967889908256881,PASS
790,0,3,"D_boundary_evolution,B_diffuse_texture,A_small_low_contrast",0.05198974609375,0.861266294227188,34.739542544444994,PASS
791,0,1,A_small_low_contrast,0.00201171875,0.8477366255144033,7.351941747572815,PASS
794,0,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.05142578125,0.9517560246590697,38.47448902541367,PASS
795,0,2,"B_diffuse_texture,B_diffuse_texture",0.07736328125,0.9453436807095343,96.12029468242105,PASS
796,0,2,"A_small_low_contrast,A_small_low_contrast",0.0039892578125,0.9044272663387211,6.994452393587842,PASS
797,0,2,"A_small_low_contrast,B_diffuse_texture",0.14247314453125,0.9452247191011236,8.03197740764021,PASS
798,0,1,C_crack_like_structural_evolution,0.001337890625,1.0,27.42153284671533,PASS
799,0,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.024960937500000002,0.926930693069307,22.194985265260016,PASS
8,0,3,"A_small_low_contrast,A_small_low_contrast,A_small_low_contrast",0.0073681640625,0.907624633431085,8.046238928809181,PASS
80,0,2,"B_diffuse_texture,A_small_low_contrast",0.10714355468749999,0.8653846153846154,7.75959326909603,PASS
800,0,3,"B_diffuse_texture,B_diffuse_texture,D_boundary_evolution",0.09612548828125,0.9671615837346175,64.44111010312076,PASS
802,0,2,"B_diffuse_texture,A_small_low_contrast",0.14408935546875,0.7827868852459017,27.185661191527224,PASS
803,0,2,"D_boundary_evolution,A_small_low_contrast",0.0074951171875,0.9701149425287356,19.474763488674274,PASS
804,0,1,D_boundary_evolution,0.0084912109375,1.0,37.95362794709603,PASS
805,0,1,C_crack_like_structural_evolution,0.00177001953125,1.0,34.254884137931036,PASS
807,0,2,"D_boundary_evolution,A_small_low_contrast",0.00923583984375,0.9762174405436014,16.050335735068327,PASS
808,0,3,"C_crack_like_structural_evolution,B_diffuse_texture,C_crack_like_structural_evolution",0.166845703125,0.9847572672273868,23.8489625975747,PASS
809,0,1,B_diffuse_texture,0.01238525390625,0.9686843612755395,8.64715158683225,PASS
81,0,1,A_small_low_contrast,0.0009375,0.8930232558139535,8.335638020833327,PASS
810,0,3,"A_small_low_contrast,B_diffuse_texture,B_diffuse_texture",0.13720458984375,0.9537110933758979,10.02797973384667,PASS
812,0,1,A_small_low_contrast,0.0007958984375,0.9760479041916168,7.4263803680981635,PASS
813,0,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.15558349609375,0.9893580339790609,35.16983148991151,PASS
814,0,1,C_crack_like_structural_evolution,0.0042333984375,1.0,26.520826989619376,PASS
815,0,3,"D_boundary_evolution,C_crack_like_structural_evolution,A_small_low_contrast",0.013330078124999999,0.8475609756097561,19.1336997795539,PASS
816,0,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.00520263671875,0.9804469273743017,22.270090074544584,PASS
817,0,2,"B_diffuse_texture,B_diffuse_texture",0.07959960937499999,0.9403810325139732,36.28596914141292,PASS
818,0,1,A_small_low_contrast,0.002041015625,0.831013916500994,6.639952153110042,PASS
82,0,1,C_crack_like_structural_evolution,0.0026904296875,1.0,30.25823049001815,PASS
821,0,1,C_crack_like_structural_evolution,0.00245849609375,1.0,30.987724925521352,PASS
822,0,2,"B_diffuse_texture,B_diffuse_texture",0.15158203125,0.91004330213717,27.85418536154748,PASS
825,0,2,"A_small_low_contrast,B_diffuse_texture",0.06294921875000001,0.9343980252085126,16.740986813679992,PASS
826,0,1,C_crack_like_structural_evolution,0.0018115234375,1.0,26.351125336927222,PASS
828,0,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.004404296875,0.864406779661017,22.517709152756524,PASS
83,0,3,"A_small_low_contrast,B_diffuse_texture,A_small_low_contrast",0.02772216796875,0.8915032679738563,27.847608195797154,PASS
830,0,1,D_boundary_evolution,0.01542236328125,1.0,38.99954361247427,PASS
831,0,3,"A_small_low_contrast,B_diffuse_texture,A_small_low_contrast",0.039746093749999996,0.8927396913736403,12.40093839543251,PASS
832,0,3,"D_boundary_evolution,A_small_low_contrast,D_boundary_evolution",0.02452880859375,0.8875739644970414,25.29356755399478,PASS
833,0,3,"D_boundary_evolution,B_diffuse_texture,B_diffuse_texture",0.248720703125,0.957452341941692,34.96699651255587,PASS
834,0,2,"B_diffuse_texture,A_small_low_contrast",0.049169921875,0.92,7.708463853261985,PASS
835,0,1,D_boundary_evolution,0.00919189453125,1.0,26.257168658698536,PASS
838,0,2,"B_diffuse_texture,D_boundary_evolution",0.13663330078125002,0.9500009150637799,19.6791118520836,PASS
84,0,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.0046923828125,0.9541634835752483,20.75697225596227,PASS
844,0,2,"B_diffuse_texture,A_small_low_contrast",0.011796875,0.8997613365155132,33.390161489043095,PASS
847,0,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.13907958984375002,0.9824864374553003,35.054380948980715,PASS
85,0,3,"D_boundary_evolution,D_boundary_evolution,C_crack_like_structural_evolution",0.01833251953125,0.9973297730307076,31.5249386087107,PASS
850,0,2,"A_small_low_contrast,B_diffuse_texture",0.07795410156249999,0.9648399383046365,27.294229048384437,PASS
852,0,1,B_diffuse_texture,0.1179248046875,0.9703678405689374,11.193325328143766,PASS
